"Year","Month","Day","DayOfWeek","Flights","Cancelled","Diverted","Delayed","Taxi"
2003,4,12,6,125,0,0,8,1083
2003,4,13,7,141,0,0,3,1286
2003,4,14,1,150,0,0,4,1461
2003,4,15,2,144,1,1,6,1480
2003,4,16,3,147,0,0,5,1541
2003,4,17,4,150,1,0,6,1335
2003,4,18,5,149,0,0,6,1395
2003,4,19,6,125,1,0,5,1380
2003,4,20,7,141,0,1,8,1475
2003,4,21,1,150,0,0,12,1468
2003,4,22,2,146,1,0,3,1227
2003,4,23,3,145,0,0,11,1432
2003,4,24,4,150,2,0,18,1517
2003,4,25,5,149,0,1,17,1279
2003,4,26,6,126,1,0,8,1172
2003,4,27,7,141,0,0,5,1350
2003,4,28,1,150,2,1,11,1462
2003,4,29,2,144,0,0,1,1592
2003,4,30,3,145,1,0,15,1478
2003,5,1,4,151,1,0,25,1702
2003,5,2,5,149,0,0,7,1510
2003,5,3,6,125,2,0,4,1107
2003,5,4,7,141,0,0,10,1543
2003,5,5,1,150,0,0,15,1720
2003,5,6,2,145,0,0,15,1602
2003,5,7,3,147,1,0,11,1547
2003,5,8,4,149,1,1,9,1494
2003,5,9,5,148,0,0,16,1481
2003,5,10,6,125,0,0,7,1304
2003,5,11,7,139,0,0,21,1385
2003,5,12,1,149,1,0,14,1688
2003,5,13,2,145,1,0,8,1543
2003,5,14,3,147,1,0,7,1467
2003,5,15,4,149,1,0,9,1396
2003,5,16,5,148,2,1,20,1695
2003,5,17,6,125,0,0,6,1285
2003,5,18,7,139,0,0,13,1348
2003,5,19,1,149,0,0,13,1618
2003,5,20,2,147,2,0,13,1797
2003,5,21,3,148,0,0,12,1718
2003,5,22,4,149,0,0,10,1474
2003,5,23,5,148,0,0,11,1606
2003,5,24,6,124,0,0,2,1387
2003,5,25,7,126,1,0,8,1073
2003,5,26,1,142,1,1,18,1390
2003,5,27,2,148,1,1,17,1753
2003,5,28,3,148,2,0,11,1629
2003,5,29,4,149,0,0,5,1416
2003,5,30,5,148,2,0,8,1348
2003,5,31,6,125,0,0,11,1160
2003,6,1,7,140,0,0,10,1413
2003,6,2,1,147,2,0,13,1623
2003,6,3,2,145,1,0,26,1767
2003,6,4,3,145,1,1,15,1680
2003,6,5,4,147,1,0,38,1813
2003,6,6,5,145,1,0,14,1609
2003,6,7,6,121,1,0,11,1298
2003,6,8,7,138,1,0,21,1390
2003,6,9,1,146,1,0,15,1617
2003,6,10,2,144,2,0,11,1571
2003,6,11,3,144,1,2,32,1855
2003,6,12,4,147,3,3,35,2008
2003,6,13,5,146,3,2,47,2056
2003,6,14,6,124,3,0,17,1338
2003,6,15,7,140,0,0,25,1580
2003,6,16,1,146,1,1,33,1940
2003,6,17,2,145,0,0,10,1797
2003,6,18,3,146,2,0,18,1381
2003,6,19,4,147,3,0,32,1725
2003,6,20,5,146,1,0,23,1456
2003,6,21,6,123,0,0,10,1280
2003,6,22,7,140,0,1,25,1626
2003,6,23,1,146,0,0,10,1731
2003,6,24,2,145,0,1,11,1513
2003,6,25,3,146,0,0,22,1883
2003,6,26,4,147,0,0,26,1745
2003,6,27,5,146,1,0,24,1614
2003,6,28,6,124,0,1,14,1382
2003,6,29,7,140,0,0,15,1559
2003,6,30,1,146,7,2,19,1809
2003,7,1,2,145,6,1,15,1271
2003,7,2,3,146,0,0,15,1527
2003,7,3,4,147,2,0,34,1724
2003,7,4,5,113,1,0,15,1276
2003,7,5,6,115,0,0,7,1227
2003,7,6,7,143,1,0,17,1794
2003,7,7,1,149,1,1,47,1875
2003,7,8,2,147,4,1,31,2005
2003,7,9,3,148,2,0,26,1923
2003,7,10,4,149,1,0,23,1418
2003,7,11,5,148,2,0,23,1618
2003,7,12,6,126,1,0,10,1389
2003,7,13,7,142,0,0,8,1467
2003,7,14,1,148,1,1,10,1640
2003,7,15,2,148,1,0,23,1669
2003,7,16,3,148,0,0,11,1601
2003,7,17,4,149,1,0,14,1363
2003,7,18,5,148,3,1,20,1419
2003,7,19,6,126,0,0,8,1203
2003,7,20,7,142,1,0,5,1406
2003,7,21,1,148,3,0,24,1303
2003,7,22,2,147,6,4,21,1537
2003,7,23,3,148,0,0,29,1457
2003,7,24,4,149,0,0,17,1691
2003,7,25,5,148,0,0,14,1621
2003,7,26,6,126,0,0,16,1400
2003,7,27,7,142,1,1,14,1425
2003,7,28,1,148,0,0,9,1548
2003,7,29,2,147,1,0,10,1332
2003,7,30,3,148,2,0,13,1454
2003,7,31,4,149,1,0,25,1717
2003,8,1,5,148,1,2,25,1483
2003,8,2,6,126,1,0,22,1258
2003,8,3,7,142,4,3,19,1472
2003,8,4,1,148,1,1,22,1625
2003,8,5,2,147,2,0,19,1455
2003,8,6,3,148,1,0,13,1373
2003,8,7,4,149,1,0,16,1466
2003,8,8,5,148,0,0,16,1614
2003,8,9,6,126,0,0,15,1227
2003,8,10,7,142,1,0,16,1434
2003,8,11,1,148,3,0,22,1654
2003,8,12,2,145,4,0,10,1779
2003,8,13,3,148,3,0,16,1736
2003,8,14,4,149,2,0,8,1769
2003,8,15,5,148,3,0,13,1582
2003,8,16,6,126,0,0,10,1485
2003,8,17,7,142,0,0,8,1646
2003,8,18,1,148,0,0,13,1599
2003,8,19,2,145,1,0,8,1309
2003,8,20,3,145,2,2,10,1396
2003,8,21,4,149,4,0,17,1657
2003,8,22,5,148,0,0,23,1735
2003,8,23,6,126,1,1,9,1391
2003,8,24,7,142,0,1,9,1615
2003,8,25,1,148,3,0,10,1646
2003,8,26,2,145,11,0,26,1964
2003,8,27,3,145,4,0,15,1512
2003,8,28,4,149,2,1,14,1886
2003,8,29,5,148,0,0,20,1694
2003,8,30,6,125,0,1,7,1455
2003,8,31,7,121,0,0,4,1464
2003,9,1,1,141,0,0,10,1565
2003,9,2,2,146,1,0,13,1751
2003,9,3,3,145,1,1,6,1596
2003,9,4,4,151,1,2,20,1672
2003,9,5,5,150,2,0,16,1423
2003,9,6,6,123,1,0,3,1102
2003,9,7,7,145,0,0,12,1643
2003,9,8,1,152,1,0,1,1709
2003,9,9,2,146,0,0,5,1686
2003,9,10,3,147,1,1,15,1854
2003,9,11,4,148,7,0,30,2054
2003,9,12,5,151,1,0,36,1760
2003,9,13,6,125,1,0,17,1444
2003,9,14,7,144,0,0,23,1651
2003,9,15,1,152,0,0,14,1708
2003,9,16,2,146,2,0,7,1671
2003,9,17,3,148,0,0,12,1660
2003,9,18,4,152,6,1,18,1642
2003,9,19,5,151,3,1,8,1688
2003,9,20,6,125,0,0,1,1370
2003,9,21,7,144,1,0,31,1831
2003,9,22,1,152,0,0,25,1449
2003,9,23,2,146,2,0,12,1580
2003,9,24,3,148,1,1,10,1728
2003,9,25,4,152,0,0,13,1753
2003,9,26,5,151,1,0,13,1743
2003,9,27,6,125,1,1,9,1299
2003,9,28,7,144,0,0,11,1660
2003,9,29,1,152,1,0,4,1733
2003,9,30,2,147,0,1,9,1694
2003,10,1,3,151,1,2,7,1770
2003,10,2,4,156,0,0,6,1801
2003,10,3,5,155,2,0,13,1774
2003,10,4,6,131,2,0,8,1526
2003,10,5,7,149,0,0,14,1749
2003,10,6,1,156,1,0,8,1716
2003,10,7,2,150,0,0,7,1611
2003,10,8,3,151,1,0,5,1832
2003,10,9,4,156,2,0,24,2215
2003,10,10,5,155,1,0,26,2153
2003,10,11,6,131,1,0,11,1637
2003,10,12,7,148,0,0,8,1810
2003,10,13,1,156,0,0,4,1872
2003,10,14,2,150,0,0,17,1681
2003,10,15,3,151,1,0,11,2032
2003,10,16,4,156,2,0,12,1876
2003,10,17,5,155,2,0,16,1780
2003,10,18,6,130,1,1,15,1673
2003,10,19,7,149,0,0,10,1702
2003,10,20,1,156,0,0,5,1602
2003,10,21,2,150,1,1,5,1259
2003,10,22,3,151,1,0,8,1307
2003,10,23,4,156,0,0,4,1762
2003,10,24,5,155,2,0,22,3428
2003,10,25,6,131,0,0,6,1537
2003,10,26,7,147,1,4,34,1430
2003,10,27,1,155,1,0,23,1909
2003,10,28,2,149,0,0,9,1591
2003,10,29,3,150,0,0,11,1734
2003,10,30,4,155,0,0,7,1827
2003,10,31,5,153,1,0,8,1642
2003,11,1,6,131,0,0,8,1518
2003,11,2,7,148,1,0,19,1827
2003,11,3,1,155,1,1,13,1867
2003,11,4,2,151,2,1,12,1879
2003,11,5,3,151,0,1,18,1532
2003,11,6,4,155,0,0,26,1555
2003,11,7,5,154,1,0,23,1814
2003,11,8,6,130,0,0,6,1469
2003,11,9,7,148,0,0,9,1744
2003,11,10,1,155,1,0,12,1713
2003,11,11,2,151,1,0,8,1912
2003,11,12,3,151,0,2,26,1715
2003,11,13,4,155,0,0,23,1602
2003,11,14,5,154,0,0,11,1630
2003,11,15,6,130,0,0,6,1317
2003,11,16,7,149,0,1,32,1765
2003,11,17,1,155,6,1,46,2595
2003,11,18,2,151,0,0,37,1638
2003,11,19,3,154,0,0,11,1529
2003,11,20,4,155,2,0,17,1646
2003,11,21,5,154,0,0,12,1635
2003,11,22,6,130,0,0,9,1378
2003,11,23,7,148,0,0,21,1691
2003,11,24,1,153,1,0,18,1460
2003,11,25,2,154,1,0,7,1737
2003,11,26,3,154,0,0,8,1651
2003,11,27,4,109,0,0,26,1494
2003,11,28,5,124,0,0,15,1130
2003,11,29,6,131,0,0,8,1327
2003,11,30,7,150,0,0,8,1536
2003,12,1,1,155,2,0,15,1525
2003,12,2,2,156,0,0,11,1589
2003,12,3,3,155,1,0,6,1582
2003,12,4,4,155,0,0,16,1645
2003,12,5,5,154,1,2,45,1555
2003,12,6,6,129,6,0,20,1090
2003,12,7,7,147,2,0,10,1440
2003,12,8,1,155,0,1,7,1786
2003,12,9,2,152,1,1,24,1805
2003,12,10,3,152,3,0,25,1814
2003,12,11,4,155,1,1,19,1591
2003,12,12,5,154,2,1,20,1569
2003,12,13,6,128,32,1,42,1073
2003,12,14,7,147,2,1,23,1433
2003,12,15,1,155,2,0,17,1962
2003,12,16,2,152,1,0,14,1608
2003,12,17,3,152,1,0,26,1602
2003,12,18,4,153,3,0,19,1501
2003,12,19,5,154,1,0,27,1527
2003,12,20,6,132,0,0,14,1247
2003,12,21,7,144,0,0,10,1470
2003,12,22,1,154,1,0,6,1591
2003,12,23,2,153,2,0,13,1546
2003,12,24,3,129,2,0,6,1160
2003,12,25,4,124,1,0,1,1113
2003,12,26,5,144,1,0,17,1381
2003,12,27,6,128,0,0,13,1332
2003,12,28,7,144,0,0,25,1637
2003,12,29,1,154,1,0,31,1616
2003,12,30,2,153,1,0,21,1413
2003,12,31,3,131,0,0,5,1149
2002,1,1,2,117,0,0,17,1348
2002,1,2,3,137,6,0,60,1146
2002,1,3,4,136,3,0,25,1226
2002,1,4,5,137,3,0,11,1404
2002,1,5,6,113,0,0,27,1439
2002,1,6,7,130,0,0,27,1145
2002,1,7,1,137,0,0,12,1123
2002,1,8,2,137,0,0,8,1772
2002,1,9,3,137,0,0,5,1077
2002,1,10,4,138,0,0,6,1206
2002,1,11,5,138,0,0,10,1142
2002,1,12,6,113,0,0,10,1022
2002,1,13,7,131,0,0,10,1224
2002,1,14,1,137,1,0,9,1317
2002,1,15,2,136,0,0,6,1100
2002,1,16,3,136,4,0,7,1150
2002,1,17,4,137,0,0,11,1271
2002,1,18,5,137,0,0,30,1175
2002,1,19,6,116,1,0,19,1049
2002,1,20,7,131,0,0,9,1277
2002,1,21,1,137,1,0,23,1185
2002,1,22,2,136,1,0,13,1425
2002,1,23,3,137,1,1,5,1496
2002,1,24,4,137,1,0,32,1637
2002,1,25,5,137,2,0,11,1087
2002,1,26,6,116,0,0,2,924
2002,1,27,7,131,0,0,4,1142
2002,1,28,1,137,1,0,14,1596
2002,1,29,2,136,0,0,10,1589
2002,1,30,3,136,4,0,18,1350
2002,1,31,4,140,2,1,28,1772
2002,2,1,5,140,1,0,34,1300
2002,2,2,6,116,2,0,6,1017
2002,2,3,7,127,0,0,13,1035
2002,2,4,1,149,0,1,33,1816
2002,2,5,2,139,3,0,24,1341
2002,2,6,3,139,2,0,23,1214
2002,2,7,4,141,1,0,20,1272
2002,2,8,5,141,0,0,18,1306
2002,2,9,6,117,0,0,4,1167
2002,2,10,7,134,0,0,16,1242
2002,2,11,1,139,0,0,8,1257
2002,2,12,2,139,0,0,6,1257
2002,2,13,3,138,0,0,13,1249
2002,2,14,4,139,0,0,7,1184
2002,2,15,5,139,0,0,8,1335
2002,2,16,6,118,0,0,10,1008
2002,2,17,7,134,0,0,5,1180
2002,2,18,1,139,0,0,8,1516
2002,2,19,2,139,1,0,23,1527
2002,2,20,3,139,7,1,23,1316
2002,2,21,4,140,1,2,23,1412
2002,2,22,5,140,0,0,22,1167
2002,2,23,6,118,1,0,13,938
2002,2,24,7,134,0,0,4,1225
2002,2,25,1,139,0,0,7,1310
2002,2,26,2,139,1,0,22,1204
2002,2,27,3,139,1,0,13,1146
2002,2,28,4,140,0,1,7,1249
2002,3,1,5,140,1,0,45,1708
2002,3,2,6,118,0,1,24,1158
2002,3,3,7,135,0,0,45,1295
2002,3,4,1,140,0,0,10,1290
2002,3,5,2,139,2,0,4,1527
2002,3,6,3,141,1,2,9,1378
2002,3,7,4,141,0,0,7,1324
2002,3,8,5,141,0,0,25,1432
2002,3,9,6,118,0,0,22,1406
2002,3,10,7,136,0,0,21,1287
2002,3,11,1,140,1,0,4,1386
2002,3,12,2,139,2,0,14,1268
2002,3,13,3,141,1,0,14,1402
2002,3,14,4,141,0,0,5,1449
2002,3,15,5,141,1,0,15,1392
2002,3,16,6,118,0,0,15,1228
2002,3,17,7,136,0,0,27,1340
2002,3,18,1,140,1,0,19,1489
2002,3,19,2,139,3,1,11,1484
2002,3,20,3,141,0,0,27,1435
2002,3,21,4,141,0,0,18,1218
2002,3,22,5,141,0,0,30,1296
2002,3,23,6,118,0,1,14,1064
2002,3,24,7,136,0,0,12,1406
2002,3,25,1,140,2,0,13,1529
2002,3,26,2,139,2,0,33,1480
2002,3,27,3,141,0,0,10,1236
2002,3,28,4,141,0,0,10,1344
2002,3,29,5,141,0,0,10,1436
2002,3,30,6,118,1,0,14,1247
2002,3,31,7,136,1,0,20,1355
2002,4,1,1,138,0,0,18,1297
2002,4,2,2,138,0,0,22,1442
2002,4,3,3,140,0,0,13,1137
2002,4,4,4,140,0,0,8,1198
2002,4,5,5,140,1,0,16,1202
2002,4,6,6,117,0,0,12,1161
2002,4,7,7,136,2,0,20,1542
2002,4,8,1,141,5,0,80,1860
2002,4,9,2,141,1,0,21,1397
2002,4,10,3,140,0,0,2,1263
2002,4,11,4,141,0,0,13,1577
2002,4,12,5,141,0,0,21,1312
2002,4,13,6,118,0,0,14,1118
2002,4,14,7,137,0,1,22,1288
2002,4,15,1,141,0,0,4,1353
2002,4,16,2,141,1,1,8,1419
2002,4,17,3,140,1,0,6,1290
2002,4,18,4,141,1,0,14,1359
2002,4,19,5,141,1,0,19,1461
2002,4,20,6,118,0,0,7,1218
2002,4,21,7,137,0,2,12,1356
2002,4,22,1,141,0,1,5,1136
2002,4,23,2,141,0,0,3,1289
2002,4,24,3,140,1,0,6,1307
2002,4,25,4,141,0,1,24,1205
2002,4,26,5,141,1,0,19,1425
2002,4,27,6,118,1,1,5,1155
2002,4,28,7,137,1,1,20,1152
2002,4,29,1,141,0,0,9,1213
2002,4,30,2,141,0,0,14,1281
2002,5,1,3,139,0,0,12,1295
2002,5,2,4,142,0,0,24,1155
2002,5,3,5,141,0,1,38,1370
2002,5,4,6,118,1,0,15,1053
2002,5,5,7,137,1,0,16,1303
2002,5,6,1,141,1,0,18,1484
2002,5,7,2,141,1,1,16,1584
2002,5,8,3,140,0,0,10,1435
2002,5,9,4,141,2,0,18,1482
2002,5,10,5,141,0,0,19,1340
2002,5,11,6,118,0,0,6,1182
2002,5,12,7,136,0,0,17,1700
2002,5,13,1,141,2,0,24,1340
2002,5,14,2,141,0,0,10,1189
2002,5,15,3,140,1,0,12,1349
2002,5,16,4,141,1,0,12,1425
2002,5,17,5,141,1,1,53,1658
2002,5,18,6,118,0,0,14,1002
2002,5,19,7,136,0,0,21,1204
2002,5,20,1,141,0,0,11,1312
2002,5,21,2,141,0,0,6,1295
2002,5,22,3,140,0,0,10,1340
2002,5,23,4,141,0,0,10,1502
2002,5,24,5,141,0,1,13,1470
2002,5,25,6,118,0,0,11,1239
2002,5,26,7,118,0,0,3,1158
2002,5,27,1,133,0,0,14,1179
2002,5,28,2,141,2,1,10,1208
2002,5,29,3,140,0,0,25,1456
2002,5,30,4,141,0,1,31,1481
2002,5,31,5,141,1,0,18,1463
2002,6,1,6,116,1,0,12,1006
2002,6,2,7,137,0,0,15,1368
2002,6,3,1,141,2,0,11,1356
2002,6,4,2,141,1,0,24,1545
2002,6,5,3,140,2,0,15,1456
2002,6,6,4,141,3,0,22,1507
2002,6,7,5,141,0,1,16,1387
2002,6,8,6,118,0,0,12,1188
2002,6,9,7,136,1,0,28,1436
2002,6,10,1,141,1,0,11,1389
2002,6,11,2,141,2,1,13,1425
2002,6,12,3,140,1,1,15,1288
2002,6,13,4,141,3,0,20,1291
2002,6,14,5,141,0,0,27,1284
2002,6,15,6,124,0,0,11,1115
2002,6,16,7,135,0,0,33,1280
2002,6,17,1,140,2,1,23,1220
2002,6,18,2,139,1,0,14,1442
2002,6,19,3,140,1,0,27,1385
2002,6,20,4,140,0,0,40,1393
2002,6,21,5,140,1,1,18,1277
2002,6,22,6,125,1,0,24,1123
2002,6,23,7,135,0,1,30,1372
2002,6,24,1,140,1,1,27,1553
2002,6,25,2,139,0,0,38,1641
2002,6,26,3,140,3,0,51,2301
2002,6,27,4,140,2,1,36,1542
2002,6,28,5,140,0,0,28,1477
2002,6,29,6,125,2,0,32,1274
2002,6,30,7,135,0,0,20,1287
2002,7,1,1,140,3,0,17,1439
2002,7,2,2,138,1,1,35,1482
2002,7,3,3,140,0,0,36,1485
2002,7,4,4,122,1,0,8,1045
2002,7,5,5,117,1,0,4,989
2002,7,6,6,125,0,0,17,1209
2002,7,7,7,136,0,0,26,1429
2002,7,8,1,139,0,0,27,1535
2002,7,9,2,138,1,0,19,1458
2002,7,10,3,139,2,0,21,1218
2002,7,11,4,139,1,3,26,1436
2002,7,12,5,139,3,0,33,1362
2002,7,13,6,124,4,2,30,1215
2002,7,14,7,134,3,0,37,1370
2002,7,15,1,139,0,0,20,1304
2002,7,16,2,138,2,0,19,1373
2002,7,17,3,139,1,0,23,1248
2002,7,18,4,139,0,0,15,1322
2002,7,19,5,139,0,1,25,1283
2002,7,20,6,124,1,0,16,1090
2002,7,21,7,134,0,0,32,1613
2002,7,22,1,140,2,2,23,1346
2002,7,23,2,138,2,1,14,1437
2002,7,24,3,139,1,0,13,1246
2002,7,25,4,139,0,0,18,1342
2002,7,26,5,139,0,0,35,1419
2002,7,27,6,124,1,0,14,1102
2002,7,28,7,134,0,0,20,1298
2002,7,29,1,139,2,0,14,1330
2002,7,30,2,138,1,1,12,1503
2002,7,31,3,139,1,0,9,1214
2002,8,1,4,139,1,0,16,1268
2002,8,2,5,139,0,1,20,1340
2002,8,3,6,124,0,1,15,1439
2002,8,4,7,134,0,0,24,1276
2002,8,5,1,139,3,0,10,1211
2002,8,6,2,138,2,0,11,1480
2002,8,7,3,139,0,0,10,1314
2002,8,8,4,139,0,0,15,1416
2002,8,9,5,139,1,0,14,1739
2002,8,10,6,124,1,0,19,1253
2002,8,11,7,134,0,0,24,1549
2002,8,12,1,139,1,0,26,1740
2002,8,13,2,138,3,0,29,1578
2002,8,14,3,139,2,0,28,1395
2002,8,15,4,139,4,0,39,1347
2002,8,16,5,139,0,1,27,1462
2002,8,17,6,124,2,0,16,1203
2002,8,18,7,134,1,0,19,1331
2002,8,19,1,139,2,0,25,1293
2002,8,20,2,138,1,0,12,1269
2002,8,21,3,139,0,1,9,1468
2002,8,22,4,139,4,0,21,1497
2002,8,23,5,139,3,0,17,1283
2002,8,24,6,124,1,0,9,1090
2002,8,25,7,134,2,0,14,1137
2002,8,26,1,138,1,1,14,1311
2002,8,27,2,138,1,1,12,1350
2002,8,28,3,139,2,0,8,1189
2002,8,29,4,138,0,1,22,1296
2002,8,30,5,139,0,0,24,1297
2002,8,31,6,117,0,0,6,1063
2002,9,1,7,110,0,1,6,1033
2002,9,2,1,131,0,0,14,1463
2002,9,3,2,138,2,0,7,1359
2002,9,4,3,139,1,0,7,1346
2002,9,5,4,139,1,0,3,1190
2002,9,6,5,140,4,0,7,1350
2002,9,7,6,122,1,0,7,1303
2002,9,8,7,137,0,0,14,1381
2002,9,9,1,139,2,0,9,1203
2002,9,10,2,127,1,0,5,1101
2002,9,11,3,124,4,0,13,914
2002,9,12,4,136,1,0,14,1153
2002,9,13,5,141,0,0,16,1242
2002,9,14,6,123,2,0,13,1019
2002,9,15,7,138,1,0,13,1267
2002,9,16,1,141,0,0,6,1313
2002,9,17,2,140,2,0,13,1428
2002,9,18,3,141,2,0,6,1441
2002,9,19,4,141,3,1,38,1663
2002,9,20,5,141,2,1,17,1362
2002,9,21,6,123,0,0,5,1226
2002,9,22,7,138,2,0,14,1378
2002,9,23,1,141,0,1,6,1320
2002,9,24,2,140,0,0,19,1443
2002,9,25,3,141,33,0,11,1174
2002,9,26,4,141,58,0,14,702
2002,9,27,5,141,0,0,7,1273
2002,9,28,6,123,1,0,3,1054
2002,9,29,7,137,0,0,8,1219
2002,9,30,1,141,2,0,6,1244
2002,10,1,2,142,1,0,6,1239
2002,10,2,3,143,1,0,11,1465
2002,10,3,4,143,124,0,1,183
2002,10,4,5,143,0,0,12,1434
2002,10,5,6,125,1,0,5,1117
2002,10,6,7,137,1,0,14,1326
2002,10,7,1,141,2,1,17,1290
2002,10,8,2,140,0,0,6,1343
2002,10,9,3,141,1,0,16,1493
2002,10,10,4,141,1,0,24,1533
2002,10,11,5,141,0,0,34,1353
2002,10,12,6,123,1,0,10,1235
2002,10,13,7,138,0,0,18,1261
2002,10,14,1,141,0,0,9,1265
2002,10,15,2,140,2,0,18,1355
2002,10,16,3,141,1,0,14,1272
2002,10,17,4,141,1,0,13,1240
2002,10,18,5,141,0,0,39,1427
2002,10,19,6,123,0,0,14,1181
2002,10,20,7,138,0,0,17,1290
2002,10,21,1,141,1,0,12,1384
2002,10,22,2,140,2,0,29,1420
2002,10,23,3,141,0,0,12,1568
2002,10,24,4,141,1,0,37,1363
2002,10,25,5,141,0,0,30,2014
2002,10,26,6,121,0,0,16,1109
2002,10,27,7,137,0,0,18,1462
2002,10,28,1,141,4,0,25,1400
2002,10,29,2,140,3,0,14,1515
2002,10,30,3,141,1,0,9,1153
2002,10,31,4,140,0,0,9,1146
2002,11,1,5,141,0,0,11,1200
2002,11,2,6,120,0,0,3,1022
2002,11,3,7,135,0,0,23,1439
2002,11,4,1,141,0,0,9,1387
2002,11,5,2,139,2,0,22,1369
2002,11,6,3,141,0,0,16,1261
2002,11,7,4,141,0,0,6,1359
2002,11,8,5,141,0,1,16,1379
2002,11,9,6,120,1,0,3,1206
2002,11,10,7,135,0,2,19,1228
2002,11,11,1,141,2,0,22,1496
2002,11,12,2,138,0,0,20,1218
2002,11,13,3,141,1,0,6,1223
2002,11,14,4,141,0,0,4,1260
2002,11,15,5,141,0,0,16,1269
2002,11,16,6,120,0,0,12,1173
2002,11,17,7,135,0,0,12,1190
2002,11,18,1,141,1,0,8,1352
2002,11,19,2,138,0,0,4,1212
2002,11,20,3,141,0,0,15,1412
2002,11,21,4,141,0,0,15,1260
2002,11,22,5,141,0,0,14,1347
2002,11,23,6,120,0,0,5,1240
2002,11,24,7,135,0,0,3,1311
2002,11,25,1,141,0,0,2,1428
2002,11,26,2,141,0,0,17,1388
2002,11,27,3,141,1,0,14,1199
2002,11,28,4,99,0,0,0,816
2002,11,29,5,112,0,0,4,934
2002,11,30,6,117,0,0,16,1105
2002,12,1,7,135,0,0,10,1386
2002,12,2,1,140,2,1,14,1437
2002,12,3,2,136,0,1,30,1548
2002,12,4,3,139,1,0,24,1350
2002,12,5,4,140,7,0,31,1134
2002,12,6,5,140,2,0,20,1282
2002,12,7,6,118,1,0,5,1035
2002,12,8,7,134,1,0,12,1184
2002,12,9,1,140,0,0,7,1102
2002,12,10,2,137,1,0,10,1236
2002,12,11,3,139,3,1,14,1240
2002,12,12,4,137,0,0,31,1622
2002,12,13,5,138,1,0,18,1342
2002,12,14,6,117,4,0,7,1005
2002,12,15,7,131,0,0,6,1246
2002,12,16,1,138,2,0,8,1271
2002,12,17,2,135,0,0,7,1369
2002,12,18,3,136,1,0,16,1479
2002,12,19,4,137,0,0,46,1514
2002,12,20,5,137,0,1,27,1199
2002,12,21,6,116,1,0,14,1199
2002,12,22,7,130,0,0,12,1212
2002,12,23,1,135,3,0,39,1467
2002,12,24,2,106,2,1,8,908
2002,12,25,3,107,2,2,13,939
2002,12,26,4,137,0,0,32,1219
2002,12,27,5,137,1,0,17,1314
2002,12,28,6,116,0,1,10,1082
2002,12,29,7,130,0,0,12,1234
2002,12,30,1,136,2,1,33,1604
2002,12,31,2,113,1,0,13,1098
